checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target_label
no checking,-1.4024146328950464,critical/other existing credit,new car,0.038542881109045524,<100,4<=X<7,-1.7645135849361147,female div/dep/mar,none,-1.6724592395536968,real estate,0.12788286796283044,none,own,-0.7049259983890862,skilled,2.3348689263480744,nan,1,1
<0,-0.738667542842371,existing paid,new car,-0.7242192544656709,<100,1<=X<4,0.9184771676276685,female div/dep/mar,none,-0.7659772668958666,real estate,-1.0154990326677027,none,own,-0.7049259983890862,unskilled resident,-0.4282895663715403,nan,1,0
0<=X<200,-1.2364778603818776,existing paid,radio/tv,-0.7809301939136052,<100,>=7,0.9184771676276685,male single,none,1.0469866784197936,car,-0.6636892170890771,none,own,-0.7049259983890862,skilled,2.3348689263480744,nan,1,1
0<=X<200,-0.4897623840726178,existing paid,repairs,-0.6228484502024884,100<=X<500,1<=X<4,0.9184771676276685,male single,guarantor,-0.7659772668958666,real estate,-1.1914039404570154,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
no checking,1.2525737273156552,critical/other existing credit,radio/tv,2.231129577514806,<100,1<=X<4,-0.8701833340815202,female div/dep/mar,none,-0.7659772668958666,car,-0.3998318554051079,stores,own,1.0270789116578085,skilled,-0.4282895663715403,nan,1,1
<0,0.7547634097761486,existing paid,used car,0.20761236933819968,<100,1<=X<4,0.9184771676276685,male div/sep,none,1.0469866784197936,life insurance,0.3917402296467996,none,own,-0.7049259983890862,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,1
<0,-0.738667542842371,no credits/all paid,repairs,-0.7667524590516217,<100,4<=X<7,0.9184771676276685,male single,none,0.1405047057619635,real estate,-0.6636892170890771,none,own,1.0270789116578085,skilled,-0.4282895663715403,nan,1,0
0<=X<200,-1.0705410878687087,existing paid,radio/tv,-0.8900987523508788,<100,4<=X<7,0.9184771676276685,female div/dep/mar,guarantor,-0.7659772668958666,real estate,0.7435500452254252,none,own,-0.7049259983890862,unskilled resident,-0.4282895663715403,nan,1,1
<0,0.2569530922366421,critical/other existing credit,new car,-0.734498112240609,<100,>=7,0.9184771676276685,male single,none,1.0469866784197936,car,2.1507893075399274,none,own,1.0270789116578085,unskilled resident,-0.4282895663715403,nan,1,0
no checking,0.2569530922366421,critical/other existing credit,used car,-0.3807636274341188,no known savings,4<=X<7,0.9184771676276685,male single,none,1.0469866784197936,car,0.6555975913307688,none,own,1.0270789116578085,skilled,2.3348689263480744,1.0,1,1
>=200,0.2569530922366421,critical/other existing credit,furniture/equipment,0.12254596016629822,no known savings,>=7,0.9184771676276685,male single,co applicant,1.0469866784197936,no known property,-1.3673088482463283,none,rent,1.0270789116578085,skilled,-0.4282895663715403,nan,1,1
no checking,0.2569530922366421,critical/other existing credit,used car,0.21151124642524516,<100,>=7,0.9184771676276685,female div/dep/mar,none,-0.7659772668958666,car,0.479692683541456,none,rent,1.0270789116578085,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,1
0<=X<200,2.2481943623946683,no credits/all paid,business,3.166151191662623,no known savings,1<=X<4,-0.8701833340815202,male single,none,-0.7659772668958666,car,1.0953598608040507,bank,own,-0.7049259983890862,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,1
>=200,1.2525737273156552,existing paid,radio/tv,0.33273087949520475,<100,1<=X<4,0.9184771676276685,male single,none,-0.7659772668958666,car,-0.8395941248783899,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,0
no checking,0.008047933466888799,existing paid,furniture/equipment,-0.3651681190859368,<100,>=7,0.9184771676276685,male single,none,-0.7659772668958666,real estate,1.2712647685933636,none,own,1.0270789116578085,skilled,-0.4282895663715403,nan,1,1
0<=X<200,0.7547634097761486,critical/other existing credit,furniture/equipment,1.8128863990862902,<100,4<=X<7,-0.8701833340815202,male single,none,-0.7659772668958666,life insurance,1.1833123146987072,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,0
no checking,0.7547634097761486,critical/other existing credit,radio/tv,-0.06885346047048008,no known savings,>=7,0.024146916773074168,male single,none,-0.7659772668958666,car,0.3917402296467996,none,own,1.0270789116578085,skilled,2.3348689263480744,1.0,1,1
0<=X<200,2.2481943623946683,existing paid,furniture/equipment,2.370780265905344,<100,<1,-1.7645135849361147,female div/dep/mar,none,-0.7659772668958666,car,-0.8395941248783899,none,own,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,0
no checking,-0.2408572253028645,existing paid,radio/tv,-0.6444694958670133,<100,<1,0.024146916773074168,female div/dep/mar,none,-1.6724592395536968,real estate,-0.8395941248783899,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
0<=X<200,2.2481943623946683,no credits/all paid,other,5.370788962701069,<100,1<=X<4,-1.7645135849361147,female div/dep/mar,none,-0.7659772668958666,life insurance,-0.3118794015104515,bank,own,-0.7049259983890862,high qualif/self emp/mgmt,-0.4282895663715403,1.0,0,0
<0,3.2438149974736814,delayed previously,business,1.2634991731844265,<100,>=7,0.024146916773074168,male single,none,1.0469866784197936,no known property,2.4146466692238966,none,own,1.0270789116578085,skilled,-0.4282895663715403,1.0,1,0
0<=X<200,1.2525737273156552,critical/other existing credit,radio/tv,-0.33114155541717627,<100,>=7,0.9184771676276685,male single,none,1.0469866784197936,real estate,0.03993041406817406,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
no checking,-0.2408572253028645,critical/other existing credit,radio/tv,-0.30739384952335375,<100,1<=X<4,-0.8701833340815202,female div/dep/mar,none,-0.7659772668958666,car,-0.8395941248783899,none,own,1.0270789116578085,skilled,-0.4282895663715403,nan,1,1
<0,-0.4067939978160333,critical/other existing credit,new car,-0.2290618644108945,<100,>=7,-0.8701833340815202,male single,guarantor,1.0469866784197936,life insurance,0.6555975913307688,bank,rent,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,0
<0,2.2481943623946683,critical/other existing credit,used car,1.0178699167005612,<100,>=7,0.9184771676276685,female div/dep/mar,none,1.0469866784197936,no known property,1.9748843997506147,stores,for free,1.0270789116578085,unskilled resident,-0.4282895663715403,nan,1,0
0<=X<200,-0.2408572253028645,critical/other existing credit,furniture/equipment,-0.4761088943809583,<100,<1,-0.8701833340815202,male single,none,-0.7659772668958666,real estate,-0.3998318554051079,none,own,1.0270789116578085,unskilled resident,-0.4282895663715403,nan,1,0
no checking,-0.738667542842371,existing paid,radio/tv,-0.908884251043007,<100,1<=X<4,0.9184771676276685,male single,none,-0.7659772668958666,real estate,-0.4877843092997643,bank,own,1.0270789116578085,skilled,-0.4282895663715403,nan,1,1
no checking,1.7503840448551617,existing paid,radio/tv,1.380465485795791,no known savings,4<=X<7,-0.8701833340815202,male mar/wid,none,1.0469866784197936,life insurance,-0.5757367631944207,none,rent,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,1
<0,0.008047933466888799,delayed previously,education,0.05059395574173156,<100,<1,-0.8701833340815202,male single,none,-1.6724592395536968,life insurance,-0.8395941248783899,none,own,1.0270789116578085,skilled,-0.4282895663715403,nan,1,0
0<=X<200,-0.4897623840726178,no credits/all paid,new car,-0.5292754001133967,<100,<1,-0.8701833340815202,female div/dep/mar,none,-1.6724592395536968,real estate,-0.8395941248783899,none,rent,1.0270789116578085,unemp/unskilled non res,-0.4282895663715403,nan,1,0
<0,-0.738667542842371,existing paid,furniture/equipment,-0.9085298076714574,<100,1<=X<4,-0.8701833340815202,male single,guarantor,0.1405047057619635,life insurance,0.21583532185748686,none,own,-0.7049259983890862,unskilled resident,2.3348689263480744,nan,1,1
0<=X<200,-1.2364778603818776,existing paid,radio/tv,-0.950354125514309,<100,<1,0.024146916773074168,male mar/wid,none,0.1405047057619635,real estate,-0.8395941248783899,none,own,-0.7049259983890862,unskilled resident,-0.4282895663715403,nan,0,1
0<=X<200,0.2569530922366421,existing paid,furniture/equipment,-0.07168900744287679,100<=X<500,>=7,0.9184771676276685,male single,none,1.0469866784197936,no known property,-0.4877843092997643,none,for free,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
<0,-0.738667542842371,existing paid,furniture/equipment,-0.7121681798329849,no known savings,>=7,-0.8701833340815202,male div/sep,none,1.0469866784197936,life insurance,1.1833123146987072,none,own,-0.7049259983890862,unskilled resident,-0.4282895663715403,1.0,1,1
0<=X<200,0.008047933466888799,existing paid,business,-0.1787309056508528,100<=X<500,>=7,0.9184771676276685,male div/sep,none,-0.7659772668958666,car,2.238741761434584,bank,rent,1.0270789116578085,unskilled resident,-0.4282895663715403,nan,1,0
<0,-1.2364778603818776,critical/other existing credit,radio/tv,-0.46583003660602024,<100,4<=X<7,-1.7645135849361147,female div/dep/mar,none,1.0469866784197936,car,-0.3998318554051079,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
0<=X<200,0.5058582510063954,delayed previously,used car,0.9547789965647342,<100,>=7,-1.7645135849361147,male single,none,-0.7659772668958666,car,-0.4877843092997643,none,own,1.0270789116578085,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,1
<0,-0.738667542842371,no credits/all paid,radio/tv,1.037718745507338,<100,1<=X<4,0.9184771676276685,male single,none,-0.7659772668958666,life insurance,-0.6636892170890771,none,rent,1.0270789116578085,skilled,-0.4282895663715403,1.0,1,0
no checking,-0.2408572253028645,existing paid,radio/tv,0.4688371341702471,<100,<1,0.024146916773074168,male single,none,-0.7659772668958666,car,-0.3118794015104515,none,own,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,1
<0,-0.8216359290989554,critical/other existing credit,new car,0.22462565117257996,<100,1<=X<4,-0.8701833340815202,male single,none,-0.7659772668958666,real estate,0.03993041406817406,none,rent,1.0270789116578085,skilled,2.3348689263480744,nan,1,1
0<=X<200,-1.2364778603818776,delayed previously,furniture/equipment,-0.7873101746014979,<100,unemployed,0.9184771676276685,male single,none,-1.6724592395536968,life insurance,-0.048022039826482336,stores,own,1.0270789116578085,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,1
0<=X<200,-1.1535094741252931,existing paid,radio/tv,-0.33397710238957296,<100,<1,-1.7645135849361147,female div/dep/mar,guarantor,-1.6724592395536968,real estate,0.8315024991200816,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
0<=X<200,-1.1535094741252931,existing paid,radio/tv,-0.3034949724363083,<100,1<=X<4,0.024146916773074168,male single,guarantor,-0.7659772668958666,real estate,-0.13597449372113873,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,1
0<=X<200,-0.2408572253028645,critical/other existing credit,new car,-0.8461477742787297,<100,>=7,0.9184771676276685,male single,none,1.0469866784197936,car,0.03993041406817406,bank,own,-0.7049259983890862,skilled,2.3348689263480744,1.0,1,0
no checking,1.2525737273156552,delayed previously,radio/tv,0.42240505249725085,<100,1<=X<4,0.9184771676276685,male single,none,-0.7659772668958666,car,-0.8395941248783899,none,own,1.0270789116578085,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,0
<0,-0.738667542842371,existing paid,furniture/equipment,-0.2457207028737252,<100,unemployed,0.024146916773074168,female div/dep/mar,none,1.0469866784197936,no known property,1.7110270380666455,none,for free,-0.7049259983890862,high qualif/self emp/mgmt,-0.4282895663715403,nan,1,1
<0,-1.0705410878687087,critical/other existing credit,other,-0.7469036302448446,<100,>=7,0.024146916773074168,male single,none,1.0469866784197936,no known property,1.35921722248802,bank,for free,1.0270789116578085,high qualif/self emp/mgmt,2.3348689263480744,1.0,1,1
0<=X<200,1.2525737273156552,no credits/all paid,radio/tv,0.18882687064607143,<100,1<=X<4,0.9184771676276685,female div/dep/mar,none,-1.6724592395536968,car,0.5676451374361124,none,own,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,0
<0,0.2569530922366421,existing paid,new car,-0.05254906537919896,<100,<1,0.9184771676276685,female div/dep/mar,none,-1.6724592395536968,life insurance,-0.7516416709837335,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,0
no checking,-0.738667542842371,delayed previously,repairs,-0.6083162719689552,>=1000,>=7,0.9184771676276685,male single,none,1.0469866784197936,no known property,1.7110270380666455,none,for free,1.0270789116578085,skilled,2.3348689263480744,nan,1,0
<0,1.7503840448551617,existing paid,radio/tv,0.24589225346555532,<100,<1,0.9184771676276685,male single,none,0.1405047057619635,car,-0.13597449372113873,none,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,0
>=200,-0.2408572253028645,existing paid,radio/tv,-0.41514463447442895,<100,1<=X<4,0.9184771676276685,male single,co applicant,-0.7659772668958666,real estate,0.12788286796283044,stores,own,-0.7049259983890862,skilled,-0.4282895663715403,nan,1,0
<0,0.2569530922366421,critical/other existing credit,used car,1.1851671880719674,<100,unemployed,-0.8701833340815202,male single,none,1.0469866784197936,no known property,3.4700761159597735,none,for free,1.0270789116578085,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,1
>=200,-0.9046043153555399,critical/other existing credit,radio/tv,-0.6820404932512698,no known savings,4<=X<7,0.9184771676276685,male single,none,-0.7659772668958666,life insurance,-0.7516416709837335,none,own,1.0270789116578085,skilled,-0.4282895663715403,1.0,1,1
0<=X<200,1.2525737273156552,delayed previously,new car,-0.37083921303073025,<100,>=7,0.9184771676276685,male single,none,1.0469866784197936,no known property,1.8869319458559584,bank,for free,1.0270789116578085,skilled,-0.4282895663715403,1.0,1,0
0<=X<200,-1.2364778603818776,existing paid,repairs,-0.9985584240450531,<100,<1,0.024146916773074168,male mar/wid,none,-1.6724592395536968,life insurance,-1.1914039404570154,none,own,-0.7049259983890862,unskilled resident,-0.4282895663715403,nan,1,1
<0,-0.6556991565857866,critical/other existing credit,business,-0.5225409760539546,<100,<1,0.024146916773074168,male single,none,-1.6724592395536968,life insurance,-0.6636892170890771,bank,own,1.0270789116578085,unskilled resident,-0.4282895663715403,nan,1,1
no checking,1.2525737273156552,existing paid,education,-0.5147432218798635,<100,1<=X<4,0.9184771676276685,male single,none,1.0469866784197936,no known property,0.12788286796283044,stores,for free,-0.7049259983890862,skilled,-0.4282895663715403,1.0,1,0
<0,1.5014788860854085,critical/other existing credit,furniture/equipment,3.8661768504730616,no known savings,4<=X<7,0.9184771676276685,male single,none,1.0469866784197936,life insurance,-0.4877843092997643,none,own,1.0270789116578085,high qualif/self emp/mgmt,-0.4282895663715403,1.0,1,1
0<=X<200,-0.738667542842371,existing paid,radio/tv,-0.7724235529964151,<100,1<=X<4,0.9184771676276685,female div/dep/mar,guarantor,1.0469866784197936,real estate,1.1833123146987072,none,own,1.0270789116578085,skilled,-0.4282895663715403,1.0,1,1
0<=X<200,1.2525737273156552,critical/other existing credit,used car,0.896295840259052,<100,1<=X<4,0.024146916773074168,male single,none,1.0469866784197936,car,-0.13597449372113873,none,own,1.0270789116578085,skilled,-0.4282895663715403,1.0,1,1
<0,0.008047933466888799,existing paid,radio/tv,-0.5090721279350702,<100,1<=X<4,0.024146916773074168,female div/dep/mar,none,-0.7659772668958666,real estate,-0.9275465787730462,none,own,1.0270789116578085,skilled,-0.4282895663715403,1.0,1,0
no checking,-0.2408572253028645,existing paid,new car,1.2369159203182074,no known savings,1<=X<4,-0.8701833340815202,male single,none,1.0469866784197936,car,2.8544089386971785,none,rent,1.0270789116578085,skilled,-0.4282895663715403,nan,1,0
no checking,-0.4897623840726178,all paid,radio/tv,-0.603354064767261,100<=X<500,>=7,0.9184771676276685,male single,none,1.0469866784197936,car,-0.13597449372113873,bank,own,-0.7049259983890862,unskilled resident,2.3348689263480744,nan,1,1
